#loc_id;ags;ascii;name;lat;lon;amt;plz;vorwahl;einwohner;flaeche;kz;typ;level;of;invalid
18790;03452012;IHLOW;Ihlow, Ostfriesland;53.41020;7.40293;;26632;04929;12465;123;AUR;Gemeinde;6;382;
26873;03452012;BANGSTEDE;Bangstede, Ostfriesland;53.42140;7.39429;;26632;;;;AUR;;8;18790;
26871;03452012;BARSTEDE;Barstede;53.43260;7.37098;;26632;;;;AUR;;8;18790;
27252;03452012;IHLOWERFEHN;Ihlowerfehn;53.39250;7.43016;;26632;;;;AUR;;8;18790;
27233;03452012;LUDWIGSDORF;Ludwigsdorf, Ostfriesland;53.41510;7.45443;;26632;;;;AUR;;8;18790;
27204;03452012;OCHTELBUR;Ochtelbur, Ostfriesland;53.40830;7.37098;;26632;;;;AUR;;8;18790;
27198;03452012;OSTERSANDER;Ostersander, Ostfriesland;53.42090;7.52135;;26632;;;;AUR;;8;18790;
27181;03452012;RIEPE;Riepe, Ostfriesland;53.39520;7.34839;;26632;;;;AUR;;8;18790;
27180;03452012;RIEPSTERHAMMRICH;Riepsterhammrich, Ostfriesland;53.37680;7.31913;;26632;;;;AUR;;8;18790;
27159;03452012;SIMONSWOLDE;Simonswolde;53.37140;7.40015;;26632;;;;AUR;;8;18790;
27118;03452012;WESTERENDE-HOLZLOOG;Westerende-Holzloog;53.44160;7.39955;;26632;;;;AUR;;8;18790;
27117;03452012;WESTERENDE-KIRCHLOOG;Westerende-Kirchloog;53.44209;7.42177000000004;;26632;;;;AUR;;8;18790;
18994;03452013;JUIST;Juist;53.67680;6.99253;;26571;04935;1857;16;AUR;Gemeinde;6;382;
19749;03452014;KRUMMHOERN;Krummhörn;53.43970;7.09117;;26736;04923;13334;159;AUR;Gemeinde;6;382;
26895;03452014;CAMPEN;Campen bei Emden;53.39970;7.05217;;26736;;;;AUR;;8;19749;
26893;03452014;CANUM;Canum;53.42596;7.11337000000003;;26736;;;;AUR;;8;19749;
26880;03452014;EILSUM;Eilsum;53.47350;7.13676;;26736;;;;AUR;;8;19749;
27284;03452014;FREEPSUM;Freepsum;53.41740;7.13525;;26736;;;;AUR;;8;19749;
27274;03452014;GREETSIEL;Greetsiel;53.50110;7.09446;;26736;;;;AUR;;8;19749;
27273;03452014;GRIMERSUM;Grimersum;53.47850;7.17301;;26736;;;;AUR;;8;19749;
27272;03452014;GROOTHUSEN;Groothusen;53.43550;7.06426;;26736;;;;AUR;;8;19749;
27268;03452014;HAMSWEHRUM;Hamswehrum;53.43010;7.05066;;26736;;;;AUR;;8;19749;
27251;03452014;JENNELT;Jennelt;53.46310;7.13147;;26736;;;;AUR;;8;19749;
27234;03452014;LOQUARD;Loquard;53.38940;7.04585;;26736;;;;AUR;;8;19749;
27232;03452014;MANSLAGT;Manslagt;53.45810;7.06274;;26736;;;;AUR;;8;19749;
27194;03452014;PEWSUM;Pewsum;53.43410;7.09673;;26736;;;;AUR;;8;19749;
27192;03452014;PILSUM;Pilsum;53.48350;7.06350;;26736;;;;AUR;;8;19749;
27173;03452014;RYSUM;Rysum;53.37950;7.03459;;26736;;;;AUR;;8;19749;
27140;03452014;UPLEWARD;Upleward;53.42150;7.04764;;26736;;;;AUR;;8;19749;
27137;03452014;UTTUM;Uttum;53.45270;7.15564;;26736;;;;AUR;;8;19749;
27133;03452014;VISQUARD;Visquard;53.46810;7.09975;;26736;;;;AUR;;8;19749;
27104;03452014;WOLTZETEN;Woltzeten;53.41150;7.09069;;26736;;;;AUR;;8;19749;
27103;03452014;WOQUARD;Woquard;53.43173;7.08452;;26736;;;;AUR;;8;19749;
20066;03452015;LEEZDORF;Leezdorf;53.54540;7.30442;Samtgemeinde Brookmerland;26529;04934;1984;8;AUR;Gemeinde;6;382;
20474;03452016;LUETETSBURG;Lütetsburg;53.60020;7.24816;Samtgemeinde Hage;26524;04931;716;17;AUR;Gemeinde;6;382;
20615;03452017;MARIENHAFE;Marienhafe;53.52240;7.27194;Samtgemeinde Brookmerland;26529;04934;1920;4;AUR;Flecken;6;382;
21777;03452019;NORDEN;Norden, Ostfriesland;53.59610;7.18947;;26506;04931;25122;106;AUR;Stadt;6;382;
26872;03452019;BARGEBUR;Bargebur;53.59340;7.22285;;26506;;;;AUR;;8;21777;
27236;03452019;LEYBUCHTPOLDER;Leybuchtpolder;53.51470;7.14431;;26506;;;;AUR;;8;21777;
27211;03452019;NEUWESTEEL;Neuwesteel;53.54180;7.16621;;26506;;;;AUR;;8;21777;
27209;03452019;NORDDEICH;Norddeich, Ostfriesland;53.77450;7.15760;;26506;;;;AUR;;8;21777;
27208;03452019;NORDEN;Norden;53.59480;7.20095;;26506;;;;AUR;;8;21777;
27199;03452019;OSTERMARSCH;Ostermarsch;53.64260;7.22609;;26506;;;;AUR;;8;21777;
26973;03452019;SUEDERNEULAND;Süderneuland I;53.58070;7.21530;;26506;;;;AUR;;8;21777;
26970;03452019;SUEDERNEULAND;Süderneuland II;53.55860;7.25004;;26506;;;;AUR;;8;21777;
27146;03452019;TIDOFELD;Tidofeld;53.59520;7.23192;;26506;;;;AUR;;8;21777;
26972;03452019;WESTERMARSCH;Westermarsch I;53.56990;7.13751;;26506;;;;AUR;;8;21777;
26969;03452019;WESTERMARSCH;Westermarsch II;53.59070;7.13147;;26506;;;;AUR;;8;21777;
21784;03452020;NORDERNEY;Norderney;53.70720;7.14695;;26548;04932;5992;26;AUR;Stadt;6;382;
22200;03452021;OSTEEL;Osteel;53.54050;7.25306;Samtgemeinde Brookmerland;26529;04934;2385;20;AUR;Gemeinde;6;382;
22863;03452022;RECHTSUPWEG;Rechtsupweg;53.52780;7.32481;Samtgemeinde Brookmerland;26529;04934;2081;5;AUR;Gemeinde;6;382;
24724;03452023;SUEDBROOKMERLAND;Südbrookmerland;53.4755;7.35163;;26624;04942;18826;97;AUR;Gemeinde;6;382;
26870;03452023;BEDEKASPEL;Bedekaspel;53.43690;7.31726;;26624;;;;AUR;;8;24724;
27285;03452023;FORLITZ-BLAUKIRCHEN;Forlitz-Blaukirchen;53.42699;7.32678999999996;;26624;;;;AUR;;8;24724;
27222;03452023;MOORDORF;Moordorf, Ostfriesland;53.47540;7.39955;;26624;;;;AUR;;8;24724;
27220;03452023;MOORHUSEN;Moorhusen;53.52320;7.36271;;26624;;;;AUR;;8;24724;
27217;03452023;MUENKEBOE;Münkeboe;53.51410;7.38376;;26624;;;;AUR;;8;24724;
27202;03452023;OLDEBORG;Oldeborg;53.49880;7.32783;;26624;;;;AUR;;8;24724;
27147;03452023;THEENE;Theene;53.46410;7.35143;;26624;;;;AUR;;8;24724;
27139;03452023;UTHWERDUM;Uthwerdum;53.48220;7.33715;;26624;;;;AUR;;8;24724;
27134;03452023;VICTORBUR;Victorbur;53.49719;7.36853999999994;;26624;;;;AUR;;8;24724;
27113;03452023;WIEGBOLDSBUR;Wiegboldsbur;53.44930;7.35369;;26624;;;;AUR;;8;24724;
25283;03452024;UPGANT-SCHOTT;Upgant-Schott;53.51443;7.26747999999998;Samtgemeinde Brookmerland;26529;04934;3677;25;AUR;Gemeinde;6;382;
26147;03452025;WIESMOOR;Wiesmoor;53.41290;7.71717;;26639;04944;12923;83;AUR;Gemeinde;6;382;
27231;03452025;MARCARDSMOOR;Marcardsmoor;53.46130;7.71374;;26639;;;;AUR;;8;26147;
27131;03452025;VOSSBARG;Voßbarg;53.38563;7.68160999999998;;26639;;;;AUR;;8;26147;
27110;03452025;WIESEDERFEHN;Wiesederfehn;53.43340;7.76029;;26639;;;;AUR;;8;26147;
27107;03452025;WIESMOOR;Wiesmoor;53.41370;7.73551;;26639;;;;AUR;;8;26147;
27100;03452025;ZWISCHENBERGEN;Zwischenbergen;53.36740;7.68217;;26639;;;;AUR;;8;26147;
26287;03452026;WIRDUM;Wirdum, Ostfriesland;53.47760;7.20473;Samtgemeinde Brookmerland;26529;04920;1096;15;AUR;Gemeinde;6;382;
15772;03452027;DORNUM;Dornum, Ostfriesland;53.65550;7.43019;;26553;04933;4731;77;AUR;Gemeinde;6;382;
21349;03452027;NESSE;Nesse;53.65370;7.37720;;26553;;;;AUR;;8;15772;
26885;03452027;DORNUM;Dornum;53.6458982437362;7.42933043914798;;26553;;;;AUR;;8;15772;
26884;03452027;DORNUMERGRODE;Dornumergrode, Kreis Norden;53.67070;7.43535;;26553;;;;AUR;;8;15772;
15773;03452027;DORNUMERSIEL;Dornumersiel;53.67660;7.47387;;26553;;;;AUR;;8;15772;
27210;03452027;NESSMERSIEL;Neßmersiel;53.67120;7.35605;;26553;;;;AUR;;8;21349;
27177;03452027;ROGGENSTEDE;Roggenstede;53.63160;7.48519;;26553;;;;AUR;;8;21349;
27162;03452027;SCHWITTERSUM;Schwittersum, Kreis Norden;53.63750;7.43913;;26553;;;;AUR;;8;15772;
27124;03452027;WESTDORF;Westdorf, Kreis Norden;53.64440;7.32122;;26553;;;;AUR;;8;15772;
27122;03452027;WESTERACCUM;Westeraccum, Kreis Norden;53.65010;7.44592;;26553;;;;AUR;;8;15772;
27121;03452027;WESTERACCUMERSIEL;Westeraccumersiel;53.67120;7.47462;;26553;;;;AUR;;8;15772;
27120;03452027;WESTERBUR;Westerbur;53.65770;7.49350;;26553;;;;AUR;;8;15772;
589;03453;CLOPPENBURG;Cloppenburg;52.8935923076923077;7.9089746153846154;;;;;1418;CLP;Kreis;5;178;
14123;03453001;BARSSEL;Barßel;53.16661;7.73550999999998;;26676;04499;12487;84;CLP;Gemeinde;6;589;
14709;03453002;BOESEL;Bösel, Oldenburg;53.0031;7.95180000000005;;26219;04494;7384;100;CLP;Gemeinde;6;589;
15276;03453003;CAPPELN;Cappeln (Oldenburg);52.8111232701268;8.11276470367432;;49692;04478;6311;76;CLP;Gemeinde;6;589;
15308;03453004;CLOPPENBURG;Cloppenburg;52.84463;8.05208;;49661;04471;31374;71;CLP;Stadt;6;589;
16199;03453005;EMSTEK;Emstek;52.83438;8.15517;;49685;04473;10817;108;CLP;Gemeinde;6;589;
16351;03453006;ESSEN;Essen (Oldenburg);52.72192;7.93668000000002;;49632;05434;8184;98;CLP;Gemeinde;6;589;
16733;03453007;FRIESOYTHE;Friesoythe;53.02458;7.85832000000005;;26169;04491;20369;247;CLP;Stadt;6;589;
16839;03453008;GARREL;Garrel;52.95314;8.02549999999997;;49681;04474;12083;113;CLP;Gemeinde;6;589;
19985;03453009;LASTRUP;Lastrup, Kreis Cloppenburg;52.79514;7.86724000000004;;49688;04472;6669;85;CLP;Gemeinde;6;589;
20275;03453010;LINDERN;Lindern (Oldenburg);52.84443;7.77994000000001;;49699;05957;4654;66;CLP;Gemeinde;6;589;
20344;03453011;LOENINGEN;Löningen;52.73588;7.75874999999996;;49624;05432;13088;143;CLP;Stadt;6;589;
21058;03453012;MOLBERGEN;Molbergen;52.85801;7.92578000000003;;49696;04475;7313;103;CLP;Gemeinde;6;589;
23576;03453013;SATERLAND;Saterland;53.1033;7.6825;;26683;04492;12787;124;CLP;Gemeinde;6;589;
592;03454;EMSLAND;Emsland;52.7590372881355932;7.4564974576271186;;;;;2882;EL;Kreis;5;178;
13675;03454001;ANDERVENNE;Andervenne;52.50961;7.57213999999999;Samtgemeinde Freren;49832;05902;899;20;EL;Gemeinde;6;592;
14164;03454002;BAWINKEL;Bawinkel;52.60098;7.40955;Samtgemeinde Lengerich;49844;05963;2247;20;EL;Gemeinde;6;592;
14205;03454003;BEESTEN;Beesten;52.43412;7.50145999999995;Samtgemeinde Freren;49832;05905;1644;26;EL;Gemeinde;6;592;
14644;03454004;BOCKHORST;Bockhorst, Hümmling;53.03542;7.57664999999997;Samtgemeinde Nordhümmling;26897;04967;981;18;EL;Gemeinde;6;592;
14694;03454005;BOERGER;Börger;52.91482;7.54053999999996;Samtgemeinde Sögel;26904;05953;2671;55;EL;Gemeinde;6;592;
14881;03454006;BREDDENBERG;Breddenberg;52.95681;7.60882000000004;Samtgemeinde Nordhümmling;26897;05955;760;9;EL;Gemeinde;6;592;
15531;03454007;DERSUM;Dersum;52.96247;7.27260999999999;Samtgemeinde Dörpen;26906;04963;1395;29;EL;Gemeinde;6;592;
15700;03454008;DOERPEN;Dörpen;52.96848;7.34218999999996;Samtgemeinde Dörpen;26892;04963;4559;33;EL;Gemeinde;6;592;
15723;03454009;DOHREN;Dohren, Emsl;52.64135;7.59027000000003;Samtgemeinde Herzlake;49770;05962;1124;26;EL;Gemeinde;6;592;
16194;03454010;EMSBUEREN;Emsbüren;52.39152;7.29965000000004;;48488;05903;9504;139;EL;Gemeinde;6;592;
16361;03454011;ESTERWEGEN;Esterwegen;52.99278;7.63266999999996;Samtgemeinde Nordhümmling;26897;05955;5068;50;EL;Gemeinde;6;592;
16662;03454012;FREREN;Freren;52.48688;7.54392000000007;Samtgemeinde Freren;49832;05902;5040;49;EL;Stadt;6;592;
16664;03454013;FRESENBURG;Fresenburg, Emsl;52.88465;7.30951000000005;Samtgemeinde Lathen;49762;05933;884;22;EL;Gemeinde;6;592;
16873;03454014;GEESTE;Geeste;52.60224;7.27211999999997;;49744;05907;11228;133;EL;Gemeinde;6;592;
16985;03454015;GERSTEN;Gersten;52.57296;7.49526000000003;Samtgemeinde Lengerich;49838;05904;1181;29;EL;Gemeinde;6;592;
17414;03454016;GROSS BERSSEN;Groß Berßen;52.77054;7.49292000000003;Samtgemeinde Sögel;49777;05965;692;21;EL;Gemeinde;6;592;
17867;03454017;HANDRUP;Handrup;52.56498;7.57601999999997;Samtgemeinde Lengerich;49838;05904;874;15;EL;Gemeinde;6;592;
17895;03454018;HAREN;Haren (Ems);52.79468;7.23676;;49733;05932;22697;209;EL;Stadt;6;592;
17941;03454019;HASELUENNE;Haselünne;52.67603;7.48146999999994;;49740;05961;12543;159;EL;Stadt;6;592;
18035;03454020;HEEDE;Heede, Ems;52.99159;7.30162999999993;Samtgemeinde Dörpen;26892;04963;2230;31;EL;Gemeinde;6;592;
18271;03454021;HERZLAKE;Herzlake;52.6846016137653;7.59828338623049;Samtgemeinde Herzlake;49770;05962;3947;50;EL;Gemeinde;6;592;
18334;03454022;HILKENBROOK;Hilkenbrook;52.98492;7.70765000000006;Samtgemeinde Nordhümmling;26897;05955;770;11;EL;Gemeinde;6;592;
18737;03454023;HUEVEN;Hüven;52.78711;7.54889000000003;Samtgemeinde Sögel;49751;05952;566;15;EL;Gemeinde;6;592;
19365;03454024;KLEIN BERSSEN;Klein Berßen;52.76969;7.46234000000004;Samtgemeinde Sögel;49777;05965;1119;17;EL;Gemeinde;6;592;
19480;03454025;KLUSE;Kluse, Emsl;52.93676;7.34111000000007;Samtgemeinde Dörpen;26892;04963;1472;25;EL;Gemeinde;6;592;
19849;03454026;LAEHDEN;Lähden;52.74345;7.56826000000001;Samtgemeinde Herzlake;49774;05964;4310;80;EL;Gemeinde;6;592;
19855;03454027;LAHN;Lahn, Hümmling;52.8165962534177;7.61418091003418;Samtgemeinde Werlte;49757;04479;889;21;EL;Gemeinde;6;592;
19903;03454028;LANGEN;Langen, Emsl;52.5406;7.46765000000005;Samtgemeinde Lengerich;49838;05904;1338;34;EL;Gemeinde;6;592;
35745;03454029;LATHEN;Lathen;52.86149;7.31916000000001;Samtgemeinde Lathen;49762;05933;5618;38;EL;Gemeinde;6;592;
20072;03454030;LEHE;Lehe, Ems;53.002272724882;7.34414466674798;Samtgemeinde Dörpen;26892;04963;941;18;EL;Gemeinde;6;592;
20137;03454031;LENGERICH;Lengerich, Emsl;52.55227;7.53291999999999;Samtgemeinde Lengerich;49838;05904;2656;31;EL;Gemeinde;6;592;
20287;03454032;LINGEN;Lingen (Ems);52.52499;7.32275000000004;;49808,49809,49811;0591;51318;176;EL;Stadt;6;592;
20398;03454033;LORUP;Lorup;52.92458;7.64480000000003;Samtgemeinde Werlte;26901;05954;2882;51;EL;Gemeinde;6;592;
20468;03454034;LUENNE;Lünne;52.43118;7.42590999999993;Samtgemeinde Spelle;48480;05906;1733;30;EL;Gemeinde;6;592;
20833;03454035;MEPPEN;Meppen;52.691715;7.287101;;49716;05931;34201;188;EL;Stadt;6;592;
20875;03454036;MESSINGEN;Messingen;52.4668177101913;7.45849912170411;Samtgemeinde Freren;49832;05902;1066;25;EL;Gemeinde;6;592;
21368;03454037;NEUBOERGER;Neubörger;52.95944;7.44783;Samtgemeinde Dörpen;26909;04966;1521;16;EL;Gemeinde;6;592;
21502;03454038;NEULEHE;Neulehe;53.003301;7.41355999999996;Samtgemeinde Dörpen;26909;04968;683;14;EL;Gemeinde;6;592;
21650;03454039;NIEDERLANGEN;Niederlangen;52.85616;7.2826;Samtgemeinde Lathen;49779;05933;1170;29;EL;Gemeinde;6;592;
21929;03454040;OBERLANGEN;Oberlangen;52.85053;7.27348000000006;Samtgemeinde Lathen;49779;05933;876;22;EL;Gemeinde;6;592;
22310;03454041;PAPENBURG;Papenburg;53.0762;7.41959999999995;;26871;04961;34440;118;EL;Stadt;6;592;
22814;03454042;RASTDORF;Rastdorf, Hümmling;52.91518;7.70766;Samtgemeinde Werlte;26901;05956;995;26;EL;Gemeinde;6;592;
22998;03454043;RENKENBERGE;Renkenberge;52.90963;7.37657000000002;Samtgemeinde Lathen;49762;05933;674;19;EL;Gemeinde;6;592;
23051;03454044;RHEDE;Rhede (Ems);53.0594789837626;7.26975990478513;;26899;04964;4070;75;EL;Gemeinde;6;592;
23493;03454045;SALZBERGEN;Salzbergen;52.32093;7.34289999999999;;48499;05976;7281;53;EL;Gemeinde;6;592;
23619;03454046;SCHAPEN;Schapen, Emsl;52.4006284256787;7.55980354492181;Samtgemeinde Spelle;48480;05977;2354;27;EL;Gemeinde;6;592;
24320;03454047;SOEGEL;Sögel;52.83987;7.52177000000006;Samtgemeinde Sögel;49751;05952;6526;55;EL;Gemeinde;6;592;
24381;03454048;SPAHNHARRENSTAETTE;Spahnharrenstätte;52.87078;7.60157000000004;Samtgemeinde Sögel;49751;05952;1393;36;EL;Gemeinde;6;592;
24397;03454049;SPELLE;Spelle;52.3605153413014;7.46757122222903;Samtgemeinde Spelle;48480;05977;7800;34;EL;Gemeinde;6;592;
24488;03454050;STAVERN;Stavern, Emsl;52.80044;7.43673000000001;Samtgemeinde Sögel;49777;05952;1098;51;EL;Gemeinde;6;592;
24783;03454051;SURWOLD;Surwold;53.01117;7.55644000000007;Samtgemeinde Nordhümmling;26903;04965;4358;55;EL;Gemeinde;6;592;
24785;03454052;SUSTRUM;Sustrum;52.91195;7.28264000000001;Samtgemeinde Lathen;49762;05939;1219;36;EL;Gemeinde;6;592;
24964;03454053;THUINE;Thuine, Emsl;52.49884;7.48971000000006;Samtgemeinde Freren;49832;05902;1936;12;EL;Gemeinde;6;592;
25152;03454054;TWIST;Twist, Emsl;52.6389;7.10722999999996;;49767;05936;9497;106;EL;Gemeinde;6;592;
25481;03454055;VREES;Vrees;52.88681;7.77292;Samtgemeinde Werlte;49757;04479;1409;38;EL;Gemeinde;6;592;
25545;03454056;WALCHUM;Walchum;52.93119;7.27871000000005;Samtgemeinde Dörpen;26907;04963;1236;27;EL;Gemeinde;6;592;
25976;03454057;WERLTE;Werlte, Emsl;52.8532135566426;7.67268699462898;Samtgemeinde Werlte;49757;05951;8807;64;EL;Gemeinde;6;592;
25993;03454058;WERPELOH;Werpeloh;52.87314;7.50658999999996;Samtgemeinde Sögel;49751;05952;1100;35;EL;Gemeinde;6;592;
26070;03454059;WETTRUP;Wettrup;52.58875;7.59712000000002;Samtgemeinde Lengerich;49838;05909;587;14;EL;Gemeinde;6;592;
26285;03454060;WIPPINGEN;Wippingen, Hümmling;52.92424;7.40643;Samtgemeinde Dörpen;26892;04963;825;17;EL;Gemeinde;6;592;
595;03455;FRIESLAND;Friesland;53.458042167945;8.0242825290934;;;;;608;FRI;Kreis;5;178;
18962;03455007;JEVER;Jever;53.57114;7.89654999999993;;26441;04461;13961;42;FRI;Stadt;6;595;
27248;03455007;JEVER;Jever;53.5714;7.89843;;26441;;;;FRI;;8;18962;
23513;03455014;SANDE;Sande, Kreis Friesl;53.49650;8.01447;;26452;04422;9426;45;FRI;Gemeinde;6;595;
26890;03455014;CAECILIENGRODEN;Cäciliengroden;53.48470;8.05019;;26452;;;;FRI;;8;23513;
26883;03455014;DYKHAUSEN;Dykhausen;53.49910;7.96524;;26452;;;;FRI;;8;23513;
27230;03455014;MARIENSIEL;Mariensiel;53.51170;8.05170;;26452;;;;FRI;;8;23513;
27212;03455014;NEUSTADTGOEDENS;Neustadtgödens;53.47790;7.98627;;26452;;;;FRI;;8;23513;
27171;03455014;SANDE;Sande;53.49770;8.01709;;26452;;;;FRI;;8;23513;
27170;03455014;SANDERBUSCH;Sanderbusch, Kreis Friesland;53.507948955554;8.01315426452641;;26452;;;;FRI;;8;23513;
23947;03455015;SCHORTENS;Schortens;53.53960;7.96113;;26419;04461;21343;69;FRI;Stadt;6;595;
26844;03455015;ACCUM;Accum;53.54594;8.01324999999997;;26419;;;;FRI;;8;23947;
27275;03455015;GRAFSCHAFT;Grafschaft, Kreis Friesland;53.55480;7.98401;;26419;;;;FRI;;8;23947;
27265;03455015;HEIDMUEHLE;Heidmühle, Kreis Friesland;53.54180;7.93146;;26419;;;;FRI;;8;23947;
27225;03455015;MIDDELSFAEHR;Middelsfähr;53.52110;8.04417;;26419;;;;FRI;;8;23947;
27203;03455015;OESTRINGFELDE;Oestringfelde;53.54270;7.91870;;26419;;;;FRI;;8;23947;
27196;03455015;OSTIEM;Ostiem;53.53280;7.96750;;26419;;;;FRI;;8;23947;
27178;03455015;ROFFHAUSEN;Roffhausen;53.52740;8.03590;;26419;;;;FRI;;8;23947;
27164;03455015;SCHOOST;Schoost;53.52110;7.91720;;26419;;;;FRI;;8;23947;
27163;03455015;SCHORTENS;Schortens;53.52780;7.94497;;26419;;;;FRI;;8;23947;
27160;03455015;SILLENSTEDE;Sillenstede;53.57280;7.98702;;26419;;;;FRI;;8;23947;
27141;03455015;UPJEVER;Upjever;53.54436;7.88310999999999;;26419;;;;FRI;;8;23947;
26846;03455015;ADDERNHAUSEN;Addernhausen;53.54540;7.90518;;26419;;;;FRI;;8;23947;
25676;03455020;WANGERLAND;Wangerland;53.64890;7.94989;;26434;04463;10210;175;FRI;Gemeinde;6;595;
27259;03455020;HOHENKIRCHEN;Hohenkirchen, Oldenburg;53.66280;7.91588;;26434;;;;FRI;;8;25676;
27256;03455020;HOOKSIEL;Hooksiel;53.62980;8.02775;;26434;;;;FRI;;8;25676;
27224;03455020;MINSEN;Minsen;53.70610;7.96879;;26434;;;;FRI;;8;25676;
27148;03455020;TETTENS;Tettens, Jeverland;53.63787;7.88508999999999;;26434;;;;FRI;;8;25676;
27130;03455020;WADDEWARDEN;Waddewarden;53.60780;7.95443;;26434;;;;FRI;;8;25676;
25677;03455021;WANGEROOGE;Wangerooge, Nordseebad;53.79030;7.90001;;26486;04469;1093;5;FRI;Nordseebad;6;595;
14643;03455025;BOCKHORN;Bockhorn, Jadebusen;53.37210;8.02099;;26345;04453;8771;77;FRI;Gemeinde;6;595;
26864;03455025;BLAUHAND;Blauhand;53.44470;8.02160;;26345;;;;FRI;;8;14643;
26862;03455025;BOCKHORN;Bockhorn;53.39260;8.01626;;26345;;;;FRI;;8;14643;
26861;03455025;BOCKHORNERFELD;Bockhornerfeld;53.35070;8.01626;;26345;;;;FRI;;8;14643;
26858;03455025;BREDEHORN;Bredehorn über Varel, Kreis Friesland;53.3451243442911;7.94504122741705;;26345;;;;FRI;;8;14643;
27276;03455025;GRABSTEDE;Grabstede;53.36510;7.99378;;26345;;;;FRI;;8;14643;
27247;03455025;JUEHRDENERFELD;Jührdenerfeld;53.32920;7.99678;;26345;;;;FRI;;8;14643;
27219;03455025;MOORWINKELSDAMM;Moorwinkelsdamm;53.32420;7.96157;;26345;;;;FRI;;8;14643;
27201;03455025;OSTERFORDE;Osterforde;53.37640;8.03274;;26345;;;;FRI;;8;14643;
27154;03455025;STEINHAUSEN;Steinhausen, Kreis Friesland;53.41460;8.03364;;26345;;;;FRI;;8;14643;
26845;03455025;ADELHEIDSGRODEN;Adelheidsgroden;53.44650;8.06223;;26345;;;;FRI;;8;14643;
26879;03455025;ELLENSERDAMMERSIEL;Ellenserdammersiel;53.43390;8.05170;;26345;;;;FRI;;8;14643;
27195;03455025;PETERSGRODEN;Petersgroden;53.45320;8.06299;;26345;;;;FRI;;8;14643;
27242;03455025;KRANENKAMP;Kranenkamp;53.40290;8.03439;;26345;;;;FRI;;8;14643;
27278;03455025;GOELRIEHENFELD;Goelriehenfeld;53.30580;7.99828;;26345;;;;FRI;;8;14643;
25340;03455026;VAREL;Varel, Jadebusen;53.38570;8.11782;;26316;04451;25204;114;FRI;Stadt;6;595;
26854;03455026;ALTJUEHRDEN;Altjührden;53.35754;8.08402999999998;;26316;;;;FRI;;8;25340;
26860;03455026;BORGSTEDE;Borgstede;53.39480;8.09191;;26316;;;;FRI;;8;25340;
26897;03455026;BUEPPEL;Büppel;53.36920;8.14060;;26316;;;;FRI;;8;25340;
26889;03455026;DANGAST;Dangast;53.44604;8.11792000000003;;26316;;;;FRI;;8;25340;
26888;03455026;DANGASTERMOOR;Dangastermoor, Kreis Friesland;53.41370;8.10287;;26316;;;;FRI;;8;25340;
27270;03455026;GRUENENKAMP;Grünenkamp;53.3483330386003;8.04926291534423;;26316;;;;FRI;;8;25340;
27261;03455026;HOHELUCHT;Hohelucht;53.36510;8.17206;;26316;;;;FRI;;8;25340;
27260;03455026;HOHENBERGE;Hohenberge;53.39170;8.16981;;26316;;;;FRI;;8;25340;
27250;03455026;JERINGHAVE;Jeringhave;53.40830;8.06524;;26316;;;;FRI;;8;25340;
27249;03455026;JETHAUSEN;Jethausen;53.37860;8.16083;;26316;;;;FRI;;8;25340;
27238;03455026;LANGENDAMM;Langendamm, Kreis Friesland;53.40020;8.11340;;26316;;;;FRI;;8;25340;
27221;03455026;MOORHAUSEN;Moorhausen, Kreis Friesland;53.42270;8.13221;;26316;;;;FRI;;8;25340;
27215;03455026;NEUDORF;Neudorf;53.35252;8.15998000000002;;26316;;;;FRI;;8;25340;
27213;03455026;NEUENWEGE;Neuenwege;53.35170;8.13311;;26316;;;;FRI;;8;25340;
27207;03455026;OBENSTROHE;Obenstrohe;53.37280;8.10165;;26316;;;;FRI;;8;25340;
27185;03455026;RALLENBUESCHEN;Rallenbüschen;53.41370;8.11942;;26316;;;;FRI;;8;25340;
27175;03455026;ROSENBERG;Rosenberg, Kreis Friesland;53.34090;8.12038;;26316;;;;FRI;;8;25340;
27161;03455026;SEGHORN;Seghorn;53.3882356838596;8.04941439147956;;26316;;;;FRI;;8;25340;
27152;03455026;STREEK;Streek;53.38760;8.15483;;26316;;;;FRI;;8;25340;
27136;03455026;VAREL;Varel;53.39757;8.13606000000004;;26316;;;;FRI;;8;25340;
27105;03455026;WINKELSHEIDE;Winkelsheide;53.40020;8.08932;;26316;;;;FRI;;8;25340;
26593;03455027;ZETEL;Zetel;53.40220;7.96454;;26340;04453;11838;81;FRI;Gemeinde;6;595;
27214;03455027;NEUENBURG;Neuenburg, Kreis Friesland;53.38940;7.95483;;26340;;;;FRI;;8;26593;
27101;03455027;ZETEL;Zetel;53.4166701;7.96774000000005;;26340;;;;FRI;;8;26593;
598;03456;BENTHEIM;Grafschaft Bentheim;52.4647461538461538;7.0102561538461538;;;;;978;NOH;Kreis;5;178;
13867;03456001;BAD BENTHEIM;Bad Bentheim;52.30127;7.15761999999995;;48455;05922;15258;100;NOH;Stadt;6;598;
16179;03456002;EMLICHHEIM;Emlichheim;52.61228;6.85348999999997;Samtgemeinde Emlichheim;49824;05943;6553;49;NOH;Gemeinde;6;598;
16206;03456003;ENGDEN;Engden;52.39126;7.17966999999999;Samtgemeinde Schüttorf;48465;05926;436;44;NOH;Gemeinde;6;598;
